latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
15.7991,78.97423,330.19,1.03,1.01,2026-03-04,0943,A,76,6.1NRT,308.53,18.18,D
15.79768,78.96492,321.29,1.03,1.01,2026-03-04,0943,A,52,6.1NRT,308.42,7.69,D
15.8576,79.00256,321.53,1.02,1.01,2026-03-04,0943,A,48,6.1NRT,307.27,8.08,D
15.91292,79.19067,324.15,1.02,1.01,2026-03-04,0943,A,66,6.1NRT,310.73,7.61,D
15.91155,79.1815,325.06,1.02,1.01,2026-03-04,0943,A,68,6.1NRT,310.7,8.68,D
15.95902,79.36432,328.04,1.01,1,2026-03-04,0943,A,74,6.1NRT,309.39,11.67,D
15.95767,79.35528,330.3,1.01,1,2026-03-04,0943,A,77,6.1NRT,310.59,14.62,D
15.96641,79.35377,327.93,1.01,1,2026-03-04,0943,A,58,6.1NRT,310.18,11.19,D
15.94778,79.16998,322.95,1.02,1.01,2026-03-04,0943,A,55,6.1NRT,310.66,7.94,D
15.9464,79.16081,330.25,1.02,1.01,2026-03-04,0943,A,77,6.1NRT,312.39,16.81,D
15.90746,78.90356,334.76,1.03,1.01,2026-03-04,0943,A,82,6.1NRT,307.68,26.13,D
15.90181,78.86647,323.4,1.03,1.01,2026-03-04,0943,A,36,6.1NRT,304.41,11.42,D
15.91627,78.90201,320.97,1.03,1.01,2026-03-04,0943,A,51,6.1NRT,304.74,9.33,D
16.06244,79.82011,318,1,1,2026-03-04,0943,A,48,6.1NRT,306.85,6.2,D
15.92693,78.85297,323.48,1.03,1.01,2026-03-04,0943,A,22,6.1NRT,304.99,11.27,D
15.98838,79.20082,323.47,1.01,1.01,2026-03-04,0943,A,64,6.1NRT,309.17,9.21,D
15.96411,78.97929,320.19,1.02,1.01,2026-03-04,0943,A,38,6.1NRT,307.99,6.78,D
15.94741,78.86862,334.89,1.03,1.01,2026-03-04,0943,A,82,6.1NRT,307.05,26.94,D
15.946,78.85926,338.95,1.03,1.01,2026-03-04,0943,A,86,6.1NRT,305.79,33.16,D
16.04255,79.44375,333.52,1.01,1,2026-03-04,0943,A,81,6.1NRT,311.35,20.09,D
15.9464,78.80185,322.88,1.03,1.02,2026-03-04,0943,A,54,6.1NRT,304.52,11.49,D
15.94217,78.77385,334.94,1.04,1.02,2026-03-04,0943,A,82,6.1NRT,307.97,26.05,D
15.94076,78.76451,320.91,1.04,1.02,2026-03-04,0943,A,42,6.1NRT,309.12,8.39,D
15.98673,78.93145,319.06,1.03,1.01,2026-03-04,0943,A,30,6.1NRT,306.57,6.93,D
15.97146,78.77211,328.48,1.04,1.02,2026-03-04,0943,A,74,6.1NRT,310.02,16.87,D
16.02576,79.01019,338.54,1.02,1.01,2026-03-04,0943,A,86,6.1NRT,307.74,31.41,D
16.02438,79.00105,335.21,1.02,1.01,2026-03-04,0943,A,83,6.1NRT,307.62,26.06,D
16.05217,79.00596,325.16,1.02,1.01,2026-03-04,0943,A,68,6.1NRT,306.26,12.66,D
16.05077,78.99668,321.66,1.02,1.01,2026-03-04,0943,A,57,6.1NRT,307.97,8.64,D
16.06421,78.53876,319.84,1.05,1.02,2026-03-04,0943,A,34,6.1NRT,307.97,7.86,D
16.06276,78.52926,319.57,1.05,1.02,2026-03-04,0943,A,0,6.1NRT,307.74,7.72,D
15.48054,74.92944,321.94,1.74,1.29,2026-03-04,0943,A,52,6.1NRT,306.34,16.86,D
16.12092,78.73208,324.79,1.04,1.02,2026-03-04,0943,A,68,6.1NRT,307.61,12.49,D
16.11951,78.72272,325.78,1.04,1.02,2026-03-04,0943,A,70,6.1NRT,308.36,13.93,D
16.45356,80.53802,327.71,1.01,1.01,2026-03-04,0943,A,77,6.1NRT,309.37,12.37,D
16.32137,79.25285,325.07,1.01,1,2026-03-04,0943,A,62,6.1NRT,313.63,8.88,D
16.23343,78.67276,324.8,1.04,1.02,2026-03-04,0943,A,68,6.1NRT,307.46,13.56,D
15.65546,74.86868,321.91,1.74,1.29,2026-03-04,0943,A,53,6.1NRT,308.76,14.78,D
16.30169,78.82345,324.68,1.03,1.01,2026-03-04,0943,A,61,6.1NRT,310.95,11.23,D
16.31052,78.82205,325.19,1.03,1.01,2026-03-04,0943,A,69,6.1NRT,309.74,12.22,D
16.30912,78.81274,322.34,1.03,1.01,2026-03-04,0943,A,53,6.1NRT,309.37,9.32,D
16.31375,78.78348,332.81,1.03,1.01,2026-03-04,0943,A,80,6.1NRT,308.61,23.92,D
16.31234,78.77417,327.2,1.03,1.01,2026-03-04,0943,A,73,6.1NRT,308.06,16.66,D
16.004,74.33898,325.12,1.88,1.34,2026-03-04,0943,A,67,6.1NRT,308.65,24.9,D
16.01563,74.33688,322.93,1.88,1.34,2026-03-04,0943,A,56,6.1NRT,308.45,19.18,D
17.33655,81.84155,316.19,1.13,1.06,2026-03-04,0943,A,55,6.1NRT,303.26,5.99,D
17.33517,81.83126,320.2,1.13,1.06,2026-03-04,0943,A,67,6.1NRT,304.26,10.36,D
16.67373,77.22321,333.42,1.17,1.08,2026-03-04,0943,A,80,6.1NRT,314.84,22.88,D
17.40401,82.13052,316.07,1.17,1.08,2026-03-04,0943,A,54,6.1NRT,303.33,5.49,D
16.76159,77.47625,324.42,1.14,1.06,2026-03-04,0943,A,50,6.1NRT,311.01,9.95,D
16.75998,77.46597,323.24,1.14,1.06,2026-03-04,0943,A,42,6.1NRT,309.73,8.95,D
16.76714,77.46989,328.34,1.14,1.06,2026-03-04,0943,A,72,6.1NRT,310.2,14.87,D
17.40158,81.57661,315.18,1.11,1.05,2026-03-04,0943,A,44,6.1NRT,303.49,5.91,D
17.3671,81.25774,341.46,1.07,1.03,2026-03-04,0943,A,90,6.1NRT,306.85,38.95,D
16.28426,74.35448,326.62,1.85,1.33,2026-03-04,0943,A,70,6.1NRT,311.01,25.83,D
17.50527,82.13226,318.4,1.18,1.08,2026-03-04,0943,A,56,6.1NRT,304.99,7.64,D
17.69132,82.60717,321.39,1.26,1.11,2026-03-04,0945,A,69,6.1NRT,305.41,11.38,D
17.69259,82.60136,320.67,1.26,1.11,2026-03-04,0945,A,67,6.1NRT,305.71,10.42,D
17.47012,80.93384,319.66,1.05,1.02,2026-03-04,0945,A,64,6.1NRT,307.71,6.89,D
17.07238,78.22803,323.21,1.06,1.03,2026-03-04,0945,A,62,6.1NRT,309.74,9.35,D
17.71994,82.43302,320.98,1.23,1.1,2026-03-04,0945,A,68,6.1NRT,303.41,13.81,D
17.71859,82.42276,327.64,1.23,1.1,2026-03-04,0945,A,78,6.1NRT,303.91,23.14,D
17.69506,82.24577,315.66,1.2,1.09,2026-03-04,0945,A,48,6.1NRT,303.18,7.2,D
17.81835,82.70329,322.2,1.28,1.12,2026-03-04,0945,A,70,6.1NRT,303.93,14.58,D
17.81702,82.69296,318.05,1.28,1.12,2026-03-04,0945,A,59,6.1NRT,305.08,9.34,D
17.82924,81.87273,320.57,1.15,1.07,2026-03-04,0945,A,64,6.1NRT,302.13,12.1,D
17.49079,79.47317,321.51,1,1,2026-03-04,0945,A,43,6.1NRT,310.94,5.81,D
17.64494,80.41334,326.45,1.02,1.01,2026-03-04,0945,A,72,6.1NRT,311.12,12.43,D
17.1286,76.99265,327.45,1.19,1.09,2026-03-04,0945,A,66,6.1NRT,315.12,9.96,D
17.64179,80.32841,327.76,1.02,1.01,2026-03-04,0945,A,76,6.1NRT,309.73,15.84,D
17.66123,80.40128,323.17,1.02,1.01,2026-03-04,0945,A,28,6.1NRT,308.69,8.42,D
18.00726,82.82065,317.01,1.31,1.13,2026-03-04,0945,A,48,6.1NRT,302.4,9.33,D
17.68206,80.40078,319.05,1.02,1.01,2026-03-04,0945,A,37,6.1NRT,307.96,5.27,D
17.68074,80.39145,319.96,1.02,1.01,2026-03-04,0945,A,48,6.1NRT,308.02,6.23,D
17.69176,80.34224,320.89,1.02,1.01,2026-03-04,0945,A,53,6.1NRT,308.05,8.03,D
18.16026,83.61649,319.67,1.48,1.2,2026-03-04,0945,A,65,6.1NRT,305.27,15,D
17.73625,80.40175,323.8,1.02,1.01,2026-03-04,0945,A,69,6.1NRT,312.35,10.62,D
17.76907,80.5687,334.8,1.03,1.01,2026-03-04,0945,A,84,6.1NRT,309.25,20.99,D
17.78059,80.58606,326.42,1.03,1.01,2026-03-04,0945,A,54,6.1NRT,309.1,10.34,D
17.77525,80.54853,333.79,1.03,1.01,2026-03-04,0945,A,83,6.1NRT,308.93,20.51,D
17.79115,80.58831,322.15,1.03,1.01,2026-03-04,0945,A,44,6.1NRT,310.31,7.56,D
17.73986,80.2249,329.89,1.01,1.01,2026-03-04,0945,A,56,6.1NRT,309.99,16.98,D
17.78946,80.5118,323.99,1.03,1.01,2026-03-04,0945,A,68,6.1NRT,312.23,9.03,D
17.78814,80.50246,330.8,1.03,1.01,2026-03-04,0945,A,79,6.1NRT,312.87,17.36,D
17.74864,80.2235,325.22,1.01,1.01,2026-03-04,0945,A,55,6.1NRT,306.72,12.18,D
17.74733,80.21428,326.59,1.01,1.01,2026-03-04,0945,A,67,6.1NRT,309.74,13.81,D
17.7807,80.32245,338.74,1.02,1.01,2026-03-04,0945,A,87,6.1NRT,309.69,30.52,D
17.77806,80.30388,362.54,1.02,1.01,2026-03-04,0945,A,100,6.1NRT,311.43,82.65,D
17.75037,80.11011,325.68,1.01,1,2026-03-04,0945,A,50,6.1NRT,308.24,10.94,D
17.7802,80.25589,322.34,1.02,1.01,2026-03-04,0945,A,42,6.1NRT,305.84,9.26,D
18.11852,82.66434,326.15,1.28,1.12,2026-03-04,0945,A,75,6.1NRT,307.03,21.37,D
17.78898,80.2545,326.79,1.02,1.01,2026-03-04,0945,A,59,6.1NRT,306.31,13.41,D
17.78769,80.2454,327.42,1.01,1.01,2026-03-04,0945,A,58,6.1NRT,306.94,14.86,D
17.80975,80.33686,343.75,1.02,1.01,2026-03-04,0945,A,90,6.1NRT,309.56,36.1,D
17.79517,80.23493,318.02,1.01,1.01,2026-03-04,0945,A,13,6.1NRT,306.6,5.81,D
17.81988,80.34476,328.59,1.02,1.01,2026-03-04,0945,A,54,6.1NRT,310.98,13.81,D
17.81855,80.33548,341.8,1.02,1.01,2026-03-04,0945,A,89,6.1NRT,312.1,32.41,D
17.81456,80.3076,330.55,1.02,1.01,2026-03-04,0945,A,72,6.1NRT,309.83,14.79,D
17.79734,80.18743,319.73,1.01,1.01,2026-03-04,0945,A,52,6.1NRT,308.61,7.35,D
17.85399,80.52078,322.21,1.03,1.01,2026-03-04,0945,A,66,6.1NRT,311.12,7.96,D
17.834,80.38059,331.99,1.02,1.01,2026-03-04,0945,A,28,6.1NRT,309.46,17.17,D
17.82734,80.33403,336.35,1.02,1.01,2026-03-04,0945,A,60,6.1NRT,311.78,20.86,D
17.78889,80.0664,323.15,1.01,1,2026-03-04,0945,A,67,6.1NRT,309.28,9.29,D
17.8455,80.39793,332.09,1.02,1.01,2026-03-04,0945,A,74,6.1NRT,312.2,17.4,D
17.84416,80.3886,332.09,1.02,1.01,2026-03-04,0945,A,81,6.1NRT,313.9,18.16,D
17.84282,80.37926,332.47,1.02,1.01,2026-03-04,0945,A,76,6.1NRT,313.12,18.52,D
17.79633,80.05585,322.3,1.01,1,2026-03-04,0945,A,61,6.1NRT,308.65,9.03,D
17.84953,80.34298,328.76,1.02,1.01,2026-03-04,0945,A,77,6.1NRT,309.96,15.4,D
17.8491,80.27644,330.25,1.02,1.01,2026-03-04,0945,A,68,6.1NRT,311.18,17.18,D
17.84777,80.26711,331.79,1.02,1.01,2026-03-04,0945,A,77,6.1NRT,309.59,20.09,D
17.65533,78.95076,318.79,1.01,1,2026-03-04,0945,A,43,6.1NRT,308.69,4.87,D
17.88695,80.48028,323.98,1.03,1.01,2026-03-04,0945,A,69,6.1NRT,311.72,9.74,D
17.87771,80.41483,330.19,1.02,1.01,2026-03-04,0945,A,79,6.1NRT,310.77,16.81,D
17.81836,79.99872,324.92,1.01,1,2026-03-04,0945,A,67,6.1NRT,308.36,13.17,D
17.70698,79.17648,317.71,1,1,2026-03-04,0945,A,32,6.1NRT,306.16,4.47,D
17.60184,78.36031,342.84,1.04,1.02,2026-03-04,0945,A,89,6.1NRT,310.51,38.32,D
17.6004,78.35086,361.91,1.04,1.02,2026-03-04,0945,A,100,6.1NRT,313.09,84.57,D
18.28407,83.06762,320.23,1.37,1.16,2026-03-04,0945,A,62,6.1NRT,305.24,14.18,D
17.88198,80.12961,322.36,1.01,1.01,2026-03-04,0945,A,61,6.1NRT,310.91,6.98,D
17.88066,80.12039,325.27,1.01,1.01,2026-03-04,0945,A,71,6.1NRT,312.92,10.18,D
17.56249,77.92522,333.7,1.07,1.03,2026-03-04,0945,A,79,6.1NRT,310.99,22.14,D
18.28113,82.88916,318.88,1.33,1.14,2026-03-04,0945,A,50,6.1NRT,307.27,9.02,D
17.89952,80.12682,332.33,1.01,1.01,2026-03-04,0945,A,81,6.1NRT,311.85,18.32,D
17.92398,80.22119,328.79,1.02,1.01,2026-03-04,0945,A,68,6.1NRT,311.82,15.49,D
17.92267,80.21197,327.27,1.01,1.01,2026-03-04,0945,A,62,6.1NRT,312.94,13.05,D
17.5391,77.66168,327.93,1.1,1.04,2026-03-04,0945,A,70,6.1NRT,309.95,13.95,D
17.94726,80.32201,325.33,1.02,1.01,2026-03-04,0945,A,53,6.1NRT,310.45,9.99,D
17.93277,80.21983,344.49,1.02,1.01,2026-03-04,0945,A,91,6.1NRT,315.36,39.05,D
17.93145,80.21059,336.95,1.01,1.01,2026-03-04,0945,A,85,6.1NRT,313.15,25.35,D
17.9508,80.28344,333.33,1.02,1.01,2026-03-04,0945,A,82,6.1NRT,313.55,20.3,D
17.94946,80.27405,328.24,1.02,1.01,2026-03-04,0945,A,64,6.1NRT,312.28,13.91,D
18.29921,82.79503,320.9,1.31,1.14,2026-03-04,0945,A,62,6.1NRT,308.54,12.2,D
17.93979,80.14311,320.1,1.01,1.01,2026-03-04,0945,A,59,6.1NRT,310.1,5.26,D
18.46277,83.92632,316.45,1.57,1.24,2026-03-04,0945,A,37,6.1NRT,303.94,11.29,D
18.00226,80.26579,325.54,1.02,1.01,2026-03-04,0945,A,68,6.1NRT,312.34,10.63,D
17.9765,80.02422,320.74,1.01,1,2026-03-04,0945,A,30,6.1NRT,310.73,7.58,D
18.04822,80.44265,325.97,1.03,1.01,2026-03-04,0945,A,73,6.1NRT,311.36,12.4,D
17.67026,77.78425,324.83,1.08,1.04,2026-03-04,0945,A,59,6.1NRT,313.82,7.36,D
17.66872,77.77444,324.61,1.08,1.04,2026-03-04,0945,A,55,6.1NRT,313.71,7.66,D
18.13058,80.83717,336,1.05,1.02,2026-03-04,0945,A,84,6.1NRT,308.48,26.45,D
18.12922,80.82745,331.7,1.05,1.02,2026-03-04,0945,A,80,6.1NRT,309.43,20.6,D
18.13945,80.83532,342.14,1.05,1.02,2026-03-04,0945,A,89,6.1NRT,309.28,36.19,D
18.1381,80.82558,332.62,1.05,1.02,2026-03-04,0945,A,81,6.1NRT,307.76,21.1,D
18.03459,80.09311,338.46,1.01,1.01,2026-03-04,0945,A,87,6.1NRT,310.63,26.66,D
17.64618,77.51291,325.27,1.11,1.05,2026-03-04,0945,A,63,6.1NRT,314.04,8.78,D
17.0524,73.97642,325.77,1.91,1.35,2026-03-04,0945,A,66,6.1NRT,309.56,27.66,D
18.14841,80.83398,343.5,1.05,1.02,2026-03-04,0945,A,90,6.1NRT,311.49,38.34,D
18.14705,80.82427,339.43,1.05,1.02,2026-03-04,0945,A,87,6.1NRT,308.79,31.44,D
18.45959,83.08282,320.45,1.38,1.16,2026-03-04,0945,A,60,6.1NRT,307.81,12.92,D
18.15737,80.8327,327.6,1.05,1.02,2026-03-04,0945,A,67,6.1NRT,311.15,13.82,D
18.15602,80.8231,323.97,1.05,1.02,2026-03-04,0945,A,33,6.1NRT,308.98,9.74,D
18.05214,80.09035,330.85,1.01,1.01,2026-03-04,0945,A,72,6.1NRT,311.26,16.12,D
18.04816,80.06267,326.42,1.01,1,2026-03-04,0945,A,47,6.1NRT,311.04,9.44,D
18.04683,80.05344,337.04,1.01,1,2026-03-04,0945,A,86,6.1NRT,312.77,24.72,D
18.05693,80.06128,323.42,1.01,1,2026-03-04,0945,A,32,6.1NRT,311.03,6.75,D
18.08961,80.22638,341.87,1.02,1.01,2026-03-04,0945,A,89,6.1NRT,310.62,34.77,D
18.08827,80.21704,328.33,1.02,1.01,2026-03-04,0945,A,72,6.1NRT,308.77,14.11,D
18.08427,80.18916,347.38,1.02,1.01,2026-03-04,0945,A,93,6.1NRT,310.36,45.74,D
18.38107,82.25796,324.5,1.22,1.1,2026-03-04,0945,A,67,6.1NRT,307.92,15.54,D
18.18017,80.79986,330.3,1.05,1.02,2026-03-04,0945,A,78,6.1NRT,309.33,17.03,D
18.09841,80.225,326.86,1.02,1.01,2026-03-04,0945,A,74,6.1NRT,311.34,13.21,D
18.09707,80.21566,324.48,1.02,1.01,2026-03-04,0945,A,63,6.1NRT,309.31,9.98,D
18.08776,80.15086,326.44,1.01,1.01,2026-03-04,0945,A,74,6.1NRT,310.53,11.31,D
18.08642,80.14156,323.22,1.01,1.01,2026-03-04,0945,A,64,6.1NRT,311.01,7.64,D
18.09767,80.14354,322.75,1.01,1.01,2026-03-04,0945,A,66,6.1NRT,310.42,8.21,D
18.31363,81.57513,336.82,1.13,1.06,2026-03-04,0945,A,85,6.1NRT,309.22,30.54,D
18.20391,80.77106,337.12,1.05,1.02,2026-03-04,0945,A,85,6.1NRT,310.22,27.4,D
18.20257,80.76146,325.57,1.05,1.02,2026-03-04,0945,A,72,6.1NRT,309.35,10.94,D
18.0994,80.03,327.86,1.01,1,2026-03-04,0945,A,76,6.1NRT,313.56,13.35,D
18.09808,80.02078,324.35,1.01,1,2026-03-04,0945,A,71,6.1NRT,311.9,8.93,D
18.21284,80.76969,334.07,1.05,1.02,2026-03-04,0945,A,83,6.1NRT,308.13,22.98,D
18.11428,80.00877,333.98,1.01,1,2026-03-04,0945,A,82,6.1NRT,311.14,19.9,D
18.1827,80.42555,322.09,1.03,1.01,2026-03-04,0945,A,65,6.1NRT,308.35,8.23,D
18.18137,80.41616,319.3,1.03,1.01,2026-03-04,0945,A,53,6.1NRT,309.15,5.55,D
18.16938,80.33168,318.77,1.02,1.01,2026-03-04,0945,A,49,6.1NRT,306.93,6.03,D
18.16805,80.32229,322.23,1.02,1.01,2026-03-04,0945,A,66,6.1NRT,307.65,9.56,D
18.12304,80.00739,323.58,1.01,1,2026-03-04,0945,A,63,6.1NRT,311.65,7.92,D
17.98123,79.03838,320.13,1,1,2026-03-04,0945,A,60,6.1NRT,305.13,8.09,D
17.68385,77.11007,332.76,1.16,1.07,2026-03-04,0945,A,77,6.1NRT,315.45,18.15,D
17.68216,77.09952,332.76,1.16,1.07,2026-03-04,0945,A,77,6.1NRT,315.72,18.21,D
17.66529,76.99397,336.26,1.17,1.08,2026-03-04,0945,A,82,6.1NRT,316.69,24.15,D
17.66358,76.98331,328.79,1.17,1.08,2026-03-04,0945,A,70,6.1NRT,315.9,10.86,D
18.17688,80.32099,319.62,1.02,1.01,2026-03-04,0945,A,43,6.1NRT,308.18,6.8,D
18.17555,80.31165,319.52,1.02,1.01,2026-03-04,0945,A,39,6.1NRT,308.5,6.57,D
18.4274,82.06722,333.56,1.2,1.09,2026-03-04,0945,A,82,6.1NRT,310.53,25.95,D
18.39403,81.81944,325.37,1.16,1.07,2026-03-04,0945,A,71,6.1NRT,310.07,12.81,D
18.47998,82.38768,327.7,1.25,1.11,2026-03-04,0945,A,75,6.1NRT,308.03,20.82,D
17.19353,73.9805,342.58,1.9,1.35,2026-03-04,0945,A,88,6.1NRT,309.86,82.66,D
17.19042,73.96257,325.15,1.9,1.35,2026-03-04,0945,A,29,6.1NRT,309.02,20.78,D
17.20521,73.97842,325.81,1.9,1.35,2026-03-04,0945,A,20,6.1NRT,310.8,22.31,D
18.17579,80.03937,320.68,1.01,1,2026-03-04,0945,A,63,6.1NRT,307.65,5.72,D
18.4307,81.82882,323.04,1.16,1.07,2026-03-04,0945,A,66,6.1NRT,309.49,9.11,D
17.80522,77.52461,325.13,1.1,1.05,2026-03-04,0945,A,65,6.1NRT,312.45,8.68,D
17.20411,73.98946,324.56,1.89,1.34,2026-03-04,0945,A,46,6.1NRT,309.57,19.45,D
17.20091,73.97175,345.98,1.9,1.35,2026-03-04,0945,A,91,6.1NRT,311.27,101.51,D
17.98602,78.51116,319.72,1.02,1.01,2026-03-04,0945,A,47,6.1NRT,309.28,7.63,D
18.32101,80.35312,321.73,1.03,1.01,2026-03-04,0945,A,65,6.1NRT,309.43,8.09,D
17.92358,77.63131,331.1,1.09,1.04,2026-03-04,0945,A,73,6.1NRT,314.46,16.83,D
18.56576,81.86866,322.93,1.17,1.08,2026-03-04,0945,A,63,6.1NRT,311.26,9.46,D
18.41094,80.54141,324.85,1.04,1.02,2026-03-04,0945,A,61,6.1NRT,310.33,9.07,D
18.42113,80.54934,323.45,1.04,1.02,2026-03-04,0945,A,56,6.1NRT,311.56,6.49,D
18.41981,80.53996,355.25,1.04,1.02,2026-03-04,0945,A,97,6.1NRT,312.46,63.04,D
18.59989,81.71532,324.99,1.15,1.07,2026-03-04,0945,A,71,6.1NRT,309.72,12.08,D
18.86267,83.2776,319.25,1.44,1.19,2026-03-04,0945,A,50,6.1NRT,307.95,9.34,D
18.86096,83.26419,331.6,1.43,1.18,2026-03-04,0945,A,81,6.1NRT,309.06,33.71,D
18.84904,83.17123,319.06,1.41,1.18,2026-03-04,0945,A,44,6.1NRT,307.84,10.63,D
18.84397,83.05132,317.45,1.39,1.17,2026-03-04,0945,A,48,6.1NRT,306.08,9.49,D
18.51694,80.63408,323.22,1.04,1.02,2026-03-04,0945,A,67,6.1NRT,306.58,10.58,D
18.51564,80.6248,328.98,1.04,1.02,2026-03-04,0945,A,78,6.1NRT,308.83,16.78,D
18.57595,80.92628,322.11,1.07,1.03,2026-03-04,0945,A,62,6.1NRT,311.13,7.79,D
18.54219,80.61469,323.26,1.04,1.02,2026-03-04,0945,A,62,6.1NRT,306.85,9.17,D
18.54451,80.56602,324.34,1.04,1.02,2026-03-04,0945,A,53,6.1NRT,310.74,7.45,D
18.18972,78.14975,338.7,1.04,1.02,2026-03-04,0945,A,86,6.1NRT,309.68,35.06,D
18.21171,78.23353,322.27,1.04,1.02,2026-03-04,0945,A,64,6.1NRT,310.5,7.48,D
18.5477,80.45919,325.57,1.03,1.02,2026-03-04,0945,A,59,6.1NRT,314.07,7.83,D
18.19869,78.08968,320.5,1.05,1.02,2026-03-04,0945,A,54,6.1NRT,309.5,6.52,D
18.75181,81.73954,318.88,1.16,1.07,2026-03-04,0945,A,54,6.1NRT,308.38,7.47,D
18.23572,78.09317,324.71,1.05,1.02,2026-03-04,0945,A,69,6.1NRT,309.56,11.3,D
18.23426,78.08363,331.2,1.05,1.02,2026-03-04,0945,A,79,6.1NRT,310.93,19.74,D
18.24461,78.09164,333.14,1.05,1.02,2026-03-04,0945,A,81,6.1NRT,310.24,22.28,D
18.24315,78.08212,334.21,1.05,1.02,2026-03-04,0945,A,82,6.1NRT,312.33,24.26,D
18.22885,77.86096,320.85,1.06,1.03,2026-03-04,0945,A,42,6.1NRT,309.92,8.45,D
18.62973,80.38167,338.87,1.03,1.01,2026-03-04,0945,A,87,6.1NRT,311.21,28.32,D
18.52887,79.6759,325.27,1,1,2026-03-04,0945,A,57,6.1NRT,313,8.9,D
17.54553,73.62221,320.89,1.98,1.37,2026-03-04,0945,A,45,6.1NRT,307.25,14.2,D
18.63858,80.38026,324.56,1.03,1.01,2026-03-04,0945,A,48,6.1NRT,310.4,8.88,D
18.64611,80.36948,340.69,1.03,1.01,2026-03-04,0945,A,88,6.1NRT,312.95,32.05,D
19.06359,83.32925,325.99,1.46,1.19,2026-03-04,0945,A,74,6.1NRT,306.33,22.04,D
18.78285,81.15014,318.49,1.09,1.04,2026-03-04,0945,A,43,6.1NRT,306.67,8.37,D
18.67934,80.4124,333.47,1.03,1.02,2026-03-04,0945,A,57,6.1NRT,311.9,20.35,D
19.06894,83.32274,325.62,1.46,1.19,2026-03-04,0945,A,70,6.1NRT,307.2,21.31,D
18.68984,80.41452,327.37,1.03,1.02,2026-03-04,0945,A,39,6.1NRT,311.23,9.93,D
18.68852,80.40511,323.65,1.03,1.02,2026-03-04,0945,A,31,6.1NRT,309.91,5.53,D
18.57357,79.59719,325.47,1,1,2026-03-04,0945,A,61,6.1NRT,310.58,11.77,D
18.4365,78.67134,326.9,1.01,1.01,2026-03-04,0945,A,70,6.1NRT,309.24,16.15,D
18.6987,80.41312,343.93,1.03,1.02,2026-03-04,0945,A,91,6.1NRT,311.78,35.69,D
18.69738,80.40368,349.18,1.03,1.02,2026-03-04,0945,A,94,6.1NRT,313.62,46.05,D
18.69606,80.39424,343.68,1.03,1.02,2026-03-04,0945,A,90,6.1NRT,313.48,34.84,D
18.34467,77.9542,323.07,1.05,1.02,2026-03-04,0945,A,26,6.1NRT,311.11,9.28,D
18.34317,77.94455,325.25,1.05,1.03,2026-03-04,0945,A,56,6.1NRT,309.81,11.42,D
18.35209,77.94304,323.36,1.05,1.03,2026-03-04,0945,A,15,6.1NRT,309.71,9.11,D
18.18654,76.89716,323.14,1.17,1.08,2026-03-04,0945,A,43,6.1NRT,311.27,8.14,D
18.4509,78.46921,321.64,1.02,1.01,2026-03-04,0945,A,62,6.1NRT,309.25,8.53,D
18.42842,78.26176,324.85,1.03,1.01,2026-03-04,0945,A,69,6.1NRT,310.37,11.77,D
19.12834,83.20557,320.69,1.43,1.18,2026-03-04,0945,A,62,6.1NRT,305.86,13.13,D
19.07846,82.66082,317.99,1.32,1.14,2026-03-04,0945,A,41,6.1NRT,306.73,9.94,D
18.83568,80.79717,321.45,1.06,1.03,2026-03-04,0945,A,50,6.1NRT,310.41,9.15,D
18.52005,78.48936,329.89,1.02,1.01,2026-03-04,0945,A,78,6.1NRT,310.23,18.55,D
18.5785,78.69787,322.97,1.01,1,2026-03-04,0945,A,53,6.1NRT,309.56,10.16,D
18.46414,77.94667,321.68,1.05,1.02,2026-03-04,0945,A,34,6.1NRT,308.28,9.94,D
18.58864,78.70563,320.89,1.01,1,2026-03-04,0945,A,28,6.1NRT,308.54,7.98,D
18.58726,78.69641,330.65,1.01,1,2026-03-04,0945,A,79,6.1NRT,309.28,18.89,D
18.48927,78.05063,324.67,1.04,1.02,2026-03-04,0945,A,56,6.1NRT,312.69,9.7,D
18.9081,80.85594,325.13,1.07,1.03,2026-03-04,0945,A,70,6.1NRT,310.91,11.65,D
18.56957,78.51911,319.67,1.02,1.01,2026-03-04,0945,A,53,6.1NRT,308.94,6.71,D
18.48941,77.9325,324.99,1.05,1.02,2026-03-04,0945,A,52,6.1NRT,310.26,14.19,D
18.48793,77.92285,323.06,1.05,1.02,2026-03-04,0945,A,47,6.1NRT,309.83,12.14,D
18.51734,78.05537,324.06,1.04,1.02,2026-03-04,0945,A,65,6.1NRT,309.48,10.05,D
18.85695,80.28915,321.33,1.03,1.01,2026-03-04,0945,A,61,6.1NRT,310.94,6.81,D
18.5961,78.38446,324.56,1.02,1.01,2026-03-04,0945,A,70,6.1NRT,309.53,13.38,D
19.18399,82.52302,318.19,1.3,1.13,2026-03-04,0945,A,44,6.1NRT,307.4,8.14,D
18.75193,79.36829,329.94,1,1,2026-03-04,0945,A,56,6.1NRT,311.68,13.57,D
18.75059,79.35912,341.84,1,1,2026-03-04,0945,A,89,6.1NRT,311.91,32.28,D
18.74925,79.34998,329.52,1,1,2026-03-04,0945,A,50,6.1NRT,311.12,14.28,D
